,Unnamed: 0,location,size,total_sqft,bath,balcony,price,bhk,price_per_sqft
7650,7719,Indira Nagar,3 Bedroom,1440.0,3.0,1.0,275.0,3,19097.222222222223
7651,7720,other,2 Bedroom,2260.0,3.0,1.0,80.0,2,3539.8230088495575
7652,7721,other,4 Bedroom,2700.0,3.0,2.0,90.0,4,3333.3333333333335
7653,7722,Indira Nagar,2 BHK,1475.0,2.0,2.0,171.0,2,11593.22033898305
7654,7723,JP Nagar,4 BHK,3000.0,3.0,2.0,150.0,4,5000.0
7655,7724,other,1 Bedroom,375.0,1.0,0.0,26.0,1,6933.333333333333
7656,7725,Balagere,2 BHK,1007.0,2.0,1.0,66.0,2,6554.121151936445
7657,7727,other,4 BHK,5422.0,6.0,2.0,1900.0,4,35042.419771302106
7658,7728,Hennur Road,2 BHK,1020.0,2.0,3.0,47.0,2,4607.843137254902
7659,7729,other,2 BHK,1000.0,2.0,0.0,150.0,2,15000.0
7660,7730,other,2 Bedroom,800.0,3.0,1.0,59.5,2,7437.5
7661,7731,other,5 Bedroom,1200.0,3.0,2.0,95.0,5,7916.666666666667
7662,7732,Marathahalli,2 BHK,1125.0,2.0,3.0,55.0,2,4888.888888888889
7663,7733,Kudlu Gate,9 Bedroom,1150.0,9.0,2.0,140.0,9,12173.91304347826
7664,7734,other,3 BHK,909.0,2.0,1.0,43.0,3,4730.47304730473
7665,7735,Whitefield,4 Bedroom,2850.0,5.0,0.0,240.0,4,8421.052631578947
7666,7736,other,2 BHK,1400.0,2.0,3.0,85.0,2,6071.428571428572
7667,7737,Kadugodi,2 BHK,1152.0,2.0,2.0,61.0,2,5295.138888888889
7668,7738,Subramanyapura,2 BHK,958.0,2.0,1.0,34.49,2,3600.2087682672236
7669,7739,Whitefield,2 BHK,1150.0,2.0,2.0,55.0,2,4782.608695652174
7670,7740,Old Madras Road,3 BHK,2990.0,5.0,1.0,173.0,3,5785.953177257525
7671,7741,Bellandur,2 BHK,1310.0,2.0,2.0,85.0,2,6488.5496183206105
7672,7742,Hosur Road,3 BHK,1590.0,2.0,2.0,126.0,3,7924.528301886792
7673,7743,Green Glen Layout,3 BHK,1645.0,3.0,2.0,110.0,3,6686.930091185411
7674,7744,other,3 Bedroom,1800.0,2.0,2.0,100.0,3,5555.555555555556
7675,7745,Thanisandra,3 BHK,1795.0,3.0,2.0,150.0,3,8356.545961002785
7676,7746,8th Phase JP Nagar,2 BHK,1100.0,2.0,3.0,35.0,2,3181.818181818182
7677,7747,Thanisandra,1 BHK,777.0,1.0,0.0,38.535,1,4959.459459459459
7678,7748,other,2 BHK,925.0,2.0,2.0,70.0,2,7567.5675675675675
7679,7749,Basavangudi,3 BHK,1542.14,3.0,3.0,120.0,3,7781.394685307429
7680,7750,Konanakunte,4 Bedroom,3746.0,6.0,1.0,375.0,4,10010.6780565937
7681,7751,Thanisandra,3 BHK,1430.0,2.0,2.0,54.0,3,3776.2237762237764
7682,7752,Bommanahalli,2 BHK,1020.0,2.0,2.0,55.0,2,5392.156862745098
7683,7753,other,4 Bedroom,750.0,2.0,1.0,42.0,4,5600.0
7684,7754,Electronic City Phase II,2 BHK,1140.0,2.0,1.0,32.92,2,2887.719298245614
7685,7755,Anekal,3 BHK,967.0,2.0,1.0,45.0,3,4653.567735263702
7686,7756,Hebbal,4 BHK,2470.0,4.0,2.0,203.0,4,8218.623481781377
7687,7757,other,2 BHK,850.0,1.0,0.0,35.5,2,4176.470588235294
7688,7758,other,2 BHK,1100.0,2.0,2.0,32.0,2,2909.090909090909
7689,7759,Thanisandra,3 BHK,1697.0,3.0,2.0,110.0,3,6482.027106658809
7690,7760,Varthur,2 BHK,1250.0,2.0,2.0,47.0,2,3760.0
7691,7761,Gottigere,2 BHK,1120.0,2.0,2.0,50.0,2,4464.285714285715
7692,7762,NRI Layout,4 Bedroom,1200.0,4.0,0.0,95.0,4,7916.666666666667
7693,7763,Hennur Road,5 Bedroom,5100.0,6.0,3.0,375.0,5,7352.941176470588
7694,7764,other,4 Bedroom,2400.0,3.0,2.0,480.0,4,20000.0
7695,7765,Hebbal,2 BHK,1200.0,2.0,1.0,52.0,2,4333.333333333333
7696,7766,7th Phase JP Nagar,2 BHK,1100.0,2.0,1.0,44.0,2,4000.0
7697,7767,Devarachikkanahalli,3 BHK,1417.0,2.0,2.0,76.0,3,5363.443895553987
7698,7768,Thanisandra,3 BHK,1492.0,3.0,1.0,88.0,3,5898.123324396783
7699,7769,Devanahalli,3 BHK,1498.0,3.0,3.0,79.15,3,5283.711615487317
7700,7770,other,4 BHK,3500.0,2.0,1.0,350.0,4,10000.0
7701,7771,Kundalahalli,2 BHK,1010.0,2.0,1.0,48.27,2,4779.207920792079
7702,7772,Hennur,2 BHK,1255.0,2.0,2.0,53.5,2,4262.948207171315
7703,7773,Channasandra,2 BHK,1050.0,2.0,1.0,35.0,2,3333.3333333333335
7704,7774,Hegde Nagar,3 BHK,1847.0,3.0,2.0,125.0,3,6767.73145641581
7705,7775,other,2 BHK,1200.0,2.0,2.0,55.0,2,4583.333333333333
7706,7776,Bellandur,2 BHK,982.0,2.0,2.0,37.28,2,3796.3340122199593
7707,7777,Hegde Nagar,3 BHK,2144.6,4.0,2.0,145.0,3,6761.167583698592
7708,7778,Kengeri,2 BHK,750.0,2.0,1.0,36.5,2,4866.666666666667
7709,7779,Electronic City,2 BHK,919.0,2.0,2.0,35.0,2,3808.487486398259
7710,7780,Budigere,2 BHK,1087.0,2.0,1.0,54.3,2,4995.40018399264
7711,7781,other,3 BHK,1480.0,3.0,2.0,74.0,3,5000.0
7712,7782,Tindlu,2 BHK,1180.0,2.0,2.0,52.0,2,4406.779661016949
7713,7783,other,3 BHK,2100.0,4.0,2.0,255.0,3,12142.857142857143
7714,7784,Jigani,3 BHK,1221.0,3.0,2.0,65.0,3,5323.505323505324
7715,7785,Haralur Road,2 BHK,1194.0,2.0,2.0,46.0,2,3852.5963149078725
7716,7786,Thanisandra,3 BHK,2072.0,3.0,2.0,122.0,3,5888.030888030888
7717,7787,Whitefield,3 BHK,1600.0,3.0,2.0,69.0,3,4312.5
7718,7788,Sahakara Nagar,3 BHK,2200.0,3.0,2.0,98.0,3,4454.545454545455
7719,7789,Rajaji Nagar,3 BHK,1640.0,3.0,3.0,220.0,3,13414.634146341463
7720,7790,Kaikondrahalli,2 BHK,1253.0,2.0,2.0,81.5,2,6504.38946528332
7721,7791,Hennur Road,2 BHK,1061.0,2.0,1.0,54.92,2,5176.248821866164
7722,7792,Marathahalli,3 BHK,1950.0,3.0,2.0,115.0,3,5897.4358974358975
7723,7793,Marathahalli,2 BHK,1250.0,2.0,2.0,68.0,2,5440.0
7724,7794,Hennur Road,3 BHK,1585.0,2.0,3.0,80.0,3,5047.318611987382
7725,7795,Kanakpura Road,3 BHK,1452.0,3.0,3.0,60.98,3,4199.724517906336
7726,7796,Kammasandra,2 BHK,1015.0,2.0,2.0,37.0,2,3645.320197044335
7727,7797,Begur Road,4 BHK,2464.5,6.0,0.0,118.0,4,4787.9894501927365
7728,7798,Marathahalli,2 BHK,1125.0,2.0,2.0,56.8,2,5048.888888888889
7729,7799,Electronic City Phase II,2 BHK,1116.0,2.0,2.0,40.0,2,3584.2293906810037
7730,7800,other,1 Bedroom,400.0,1.0,0.0,35.0,1,8750.0
7731,7801,Kasavanhalli,4 BHK,4000.0,4.0,2.0,325.0,4,8125.0
7732,7802,Hebbal,4 BHK,3900.0,4.0,2.0,410.0,4,10512.820512820514
7733,7803,Old Madras Road,2 BHK,1300.0,2.0,2.0,100.0,2,7692.307692307692
7734,7804,Raja Rajeshwari Nagar,2 BHK,1419.0,2.0,1.0,60.42,2,4257.928118393234
7735,7805,other,3 BHK,1310.0,2.0,1.0,55.0,3,4198.473282442748
7736,7806,Thigalarapalya,3 BHK,2072.0,4.0,2.0,152.0,3,7335.907335907336
7737,7807,Kaggadasapura,2 BHK,1240.0,2.0,1.0,58.58,2,4724.193548387097
7738,7808,Chamrajpet,3 BHK,1565.0,3.0,2.0,98.91,3,6320.127795527156
7739,7809,Budigere,3 BHK,1820.0,3.0,2.0,89.0,3,4890.10989010989
7740,7810,Gubbalala,3 Bedroom,2500.0,3.0,1.0,88.0,3,3520.0
7741,7811,KR Puram,5 Bedroom,3657.0,5.0,2.0,310.0,5,8476.89362865737
7742,7812,Hosa Road,2 BHK,1245.0,2.0,1.0,62.0,2,4979.919678714859
7743,7813,GM Palaya,3 BHK,1315.0,3.0,1.0,65.0,3,4942.9657794676805
7744,7814,Kenchenahalli,3 BHK,1410.0,2.0,2.0,73.0,3,5177.304964539007
7745,7815,Dasarahalli,2 BHK,1375.0,2.0,1.0,60.0,2,4363.636363636364
7746,7816,Old Madras Road,2 BHK,1299.0,2.0,2.0,95.0,2,7313.317936874519
7747,7817,other,2 BHK,993.0,2.0,3.0,45.5,2,4582.074521651561
7748,7818,Bommasandra Industrial Area,2 Bedroom,1200.0,3.0,0.0,45.0,2,3750.0
7749,7819,other,2 BHK,985.0,2.0,1.0,156.0,2,15837.56345177665
7750,7820,other,4 Bedroom,2400.0,5.0,3.0,180.0,4,7500.0
7751,7821,Hebbal,3 BHK,1255.0,2.0,1.0,95.0,3,7569.721115537848
7752,7822,Hoodi,3 BHK,1655.0,3.0,2.0,131.0,3,7915.407854984895
7753,7823,Whitefield,4 BHK,2830.0,5.0,3.0,190.0,4,6713.780918727915
7754,7824,other,1 BHK,6000.0,1.0,1.0,276.0,1,4600.0
7755,7825,Electronic City,2 BHK,550.0,1.0,1.0,15.0,2,2727.2727272727275
7756,7826,other,1 BHK,825.0,2.0,1.0,40.0,1,4848.484848484848
7757,7827,Begur Road,3 BHK,1634.0,3.0,1.0,111.0,3,6793.145654834761
7758,7828,Kogilu,8 Bedroom,1200.0,6.0,3.0,105.0,8,8750.0
7759,7829,Banaswadi,2 BHK,1222.0,2.0,2.0,80.0,2,6546.6448445171845
7760,7830,Gottigere,3 BHK,1500.0,3.0,2.0,63.0,3,4200.0
7761,7831,Akshaya Nagar,3 BHK,1890.0,4.0,2.0,100.0,3,5291.005291005291
7762,7832,Hegde Nagar,4 Bedroom,3750.0,6.0,2.0,375.0,4,10000.0
7763,7833,Hulimavu,2 BHK,850.0,1.0,1.0,39.5,2,4647.058823529412
7764,7834,Whitefield,2 BHK,1295.0,2.0,3.0,78.5,2,6061.776061776061
7765,7835,Sarjapur  Road,2 BHK,1320.0,2.0,1.0,100.0,2,7575.757575757576
7766,7836,ISRO Layout,4 Bedroom,950.0,3.0,3.0,179.0,4,18842.105263157893
7767,7837,Hebbal,4 Bedroom,1200.0,4.0,2.0,225.0,4,18750.0
7768,7838,2nd Stage Nagarbhavi,4 Bedroom,3000.0,3.0,3.0,170.0,4,5666.666666666667
7769,7839,Harlur,2 BHK,1197.0,2.0,1.0,82.0,2,6850.459482038429
7770,7840,other,3 BHK,1320.0,2.0,3.0,60.0,3,4545.454545454545
7771,7841,Billekahalli,5 Bedroom,1180.0,5.0,2.0,98.5,5,8347.457627118643
7772,7842,Whitefield,1 BHK,840.0,1.0,1.0,57.6,1,6857.142857142857
7773,7843,Whitefield,1 BHK,640.0,1.0,0.0,19.83,1,3098.4374999999995
7774,7844,Raja Rajeshwari Nagar,3 BHK,1693.0,3.0,1.0,71.38,3,4216.184288245718
7775,7845,Kodihalli,2 BHK,1000.0,2.0,1.0,62.0,2,6200.0
7776,7846,Babusapalaya,2 BHK,1305.0,2.0,1.0,70.0,2,5363.984674329502
7777,7847,Kodichikkanahalli,1 BHK,450.0,1.0,1.0,18.0,1,4000.0
7778,7848,CV Raman Nagar,1 BHK,705.0,1.0,1.0,57.0,1,8085.106382978724
7779,7849,other,4 BHK,750.0,6.0,2.0,75.0,4,10000.0
7780,7850,Tumkur Road,5 Bedroom,4800.0,5.0,2.0,150.0,5,3125.0
7781,7851,other,4 Bedroom,5000.0,5.0,2.0,600.0,4,12000.0
7782,7852,Gubbalala,4 Bedroom,5000.0,4.0,3.0,425.0,4,8500.0
7783,7853,Whitefield,3 BHK,1991.0,3.0,2.0,104.0,3,5223.505775991964
7784,7854,Battarahalli,3 BHK,1779.0,3.0,2.0,90.0,3,5059.02192242833
7785,7855,Whitefield,4 Bedroom,10200.0,4.0,1.0,1250.0,4,12254.901960784313
7786,7856,Banaswadi,2 BHK,870.0,2.0,2.0,38.0,2,4367.816091954023
7787,7857,Thanisandra,3 BHK,1595.0,3.0,2.0,120.0,3,7523.510971786834
7788,7858,Kanakpura Road,1 BHK,525.0,1.0,1.0,26.0,1,4952.380952380952
7789,7859,Ramamurthy Nagar,4 Bedroom,945.0,5.0,2.0,120.0,4,12698.412698412698
7790,7860,other,6 Bedroom,2400.0,4.0,2.0,420.0,6,17500.0
7791,7861,Iblur Village,3 BHK,2000.0,4.0,2.0,138.0,3,6900.0
7792,7862,Yelahanka,3 BHK,1614.0,3.0,2.0,93.0,3,5762.081784386617
7793,7863,Gottigere,2 BHK,1200.0,2.0,3.0,40.0,2,3333.3333333333335
7794,7864,Electronic City Phase II,3 BHK,1150.0,3.0,3.0,46.0,3,4000.0
7795,7865,Indira Nagar,4 BHK,3200.0,4.0,2.0,440.0,4,13750.0
7796,7866,Sonnenahalli,3 BHK,1610.0,3.0,2.0,80.48,3,4998.757763975155
7797,7867,Whitefield,2 BHK,1190.0,2.0,2.0,41.0,2,3445.378151260504
7798,7868,other,2 BHK,1050.0,2.0,2.0,50.0,2,4761.9047619047615
7799,7869,other,4 Bedroom,4800.0,5.0,2.0,420.0,4,8750.0
7800,7870,7th Phase JP Nagar,3 BHK,1460.0,2.0,1.0,97.0,3,6643.835616438356
7801,7871,other,3 BHK,3400.0,3.0,3.0,400.0,3,11764.70588235294
7802,7872,other,1 Bedroom,600.0,1.0,0.0,33.0,1,5500.0
7803,7873,other,3 BHK,1569.0,3.0,0.0,70.0,3,4461.440407903123
7804,7874,other,3 Bedroom,2600.0,3.0,2.0,147.0,3,5653.846153846154
7805,7875,Electronics City Phase 1,1 BHK,645.0,1.0,0.0,42.5,1,6589.147286821705
7806,7876,other,4 Bedroom,1200.0,3.0,1.0,180.0,4,15000.0
7807,7877,Nagarbhavi,3 Bedroom,800.0,3.0,0.0,95.0,3,11875.0
7808,7878,Mico Layout,2 Bedroom,800.0,2.0,1.0,80.0,2,10000.0
7809,7879,Marathahalli,2 BHK,1350.0,2.0,1.0,90.0,2,6666.666666666667
7810,7880,BTM 2nd Stage,3 BHK,2780.0,4.0,1.0,325.0,3,11690.647482014389
7811,7881,other,3 BHK,1410.0,2.0,2.0,45.12,3,3200.0
7812,7882,Whitefield,2 BHK,1109.0,2.0,1.0,35.47,2,3198.376916140667
7813,7883,other,4 BHK,2000.0,3.0,2.0,1063.0,4,53150.0
7814,7884,other,1 BHK,800.0,1.0,0.0,72.0,1,9000.0
7815,7885,Bannerghatta Road,2 BHK,1215.0,2.0,1.0,68.0,2,5596.707818930041
7816,7886,Basaveshwara Nagar,8 Bedroom,1230.0,6.0,0.0,250.0,8,20325.20325203252
7817,7887,Prithvi Layout,3 Bedroom,2273.0,4.0,2.0,192.0,3,8446.986361636604
7818,7888,Varthur Road,2 BHK,1255.0,2.0,2.0,52.76,2,4203.98406374502
7819,7889,other,2 BHK,1020.0,2.0,1.0,49.0,2,4803.921568627451
7820,7890,other,3 BHK,1225.0,2.0,2.0,82.0,3,6693.877551020408
7821,7891,Singasandra,2 BHK,1120.0,2.0,1.0,60.0,2,5357.142857142857
7822,7892,other,5 Bedroom,2400.0,5.0,3.0,625.0,5,26041.666666666668
7823,7893,Kasavanhalli,3 BHK,1225.0,2.0,1.0,69.0,3,5632.65306122449
7824,7894,Whitefield,4 Bedroom,5200.0,5.0,3.0,242.0,4,4653.846153846154
7825,7895,Indira Nagar,4 BHK,4000.0,4.0,1.0,700.0,4,17500.0
7826,7896,Sarjapur  Road,3 BHK,1984.0,4.0,1.0,145.0,3,7308.467741935484
7827,7897,Old Madras Road,3 BHK,2425.0,3.0,1.0,197.0,3,8123.711340206186
7828,7898,ITPL,3 Bedroom,1200.0,3.0,1.0,56.12,3,4676.666666666667
7829,7899,Bommasandra,2 BHK,1127.0,2.0,1.0,45.0,2,3992.9015084294588
7830,7900,Whitefield,3 BHK,1655.0,3.0,2.0,97.0,3,5861.027190332326
7831,7901,Ananth Nagar,1 BHK,500.0,1.0,1.0,14.0,1,2800.0
7832,7902,Varthur,3 Bedroom,1200.0,3.0,1.0,68.38,3,5698.333333333333
7833,7903,Kaggadasapura,2 BHK,1000.0,2.0,2.0,43.0,2,4300.0
7834,7904,CV Raman Nagar,2 BHK,1225.0,2.0,2.0,47.88,2,3908.5714285714284
7835,7905,Hormavu,2 BHK,1350.0,2.0,2.0,45.0,2,3333.3333333333335
7836,7906,Nagarbhavi,4 Bedroom,600.0,5.0,3.0,95.0,4,15833.333333333334
7837,7907,Sahakara Nagar,2 BHK,1175.0,2.0,3.0,49.0,2,4170.212765957447
7838,7908,other,1 BHK,655.0,1.0,2.0,27.0,1,4122.137404580153
7839,7909,Hosa Road,3 BHK,1311.0,2.0,1.0,84.86,3,6472.921434019832
7840,7910,Banashankari Stage VI,3 Bedroom,600.0,4.0,0.0,90.0,3,15000.0
7841,7911,CV Raman Nagar,2 BHK,1000.0,2.0,1.0,38.5,2,3850.0
7842,7912,other,2 BHK,1196.0,2.0,1.0,96.0,2,8026.755852842809
7843,7913,Kanakpura Road,3 BHK,1050.0,2.0,1.0,59.0,3,5619.047619047619
7844,7914,Somasundara Palya,3 BHK,1275.0,2.0,2.0,52.0,3,4078.4313725490197
7845,7915,other,2 BHK,927.0,2.0,1.0,50.0,2,5393.743257820927
7846,7916,Varthur,3 BHK,1520.0,2.0,3.0,61.0,3,4013.157894736842
7847,7917,other,4 Bedroom,2400.0,5.0,2.0,395.0,4,16458.333333333332
7848,7918,Hebbal,2 BHK,1333.0,2.0,1.0,104.0,2,7801.950487621905
7849,7919,other,1 BHK,600.0,1.0,0.0,18.0,1,3000.0
7850,7920,Abbigere,3 BHK,1326.0,2.0,1.0,34.8,3,2624.434389140271
7851,7922,Koramangala,2 BHK,1370.0,2.0,2.0,125.0,2,9124.087591240876
7852,7923,Koramangala,2 BHK,1100.0,2.0,2.0,85.0,2,7727.272727272727
7853,7924,Haralur Road,3 BHK,1650.0,3.0,3.0,100.0,3,6060.606060606061
7854,7925,Kasavanhalli,3 BHK,1917.0,3.0,2.0,132.0,3,6885.758998435055
7855,7926,other,3 BHK,780.0,3.0,2.0,75.0,3,9615.384615384615
7856,7927,Billekahalli,2 BHK,950.0,2.0,1.0,58.11,2,6116.8421052631575
7857,7928,other,2 BHK,1175.0,2.0,1.0,48.72,2,4146.382978723404
7858,7929,8th Phase JP Nagar,2 BHK,1089.0,2.0,1.0,43.55,2,3999.0817263544536
7859,7930,Kalena Agrahara,3 BHK,1804.0,3.0,2.0,175.0,3,9700.665188470066
7860,7931,Hoodi,2 BHK,1257.0,2.0,1.0,68.5,2,5449.482895783612
7861,7932,Sarjapur,1 BHK,650.0,1.0,2.0,19.87,1,3056.923076923077
7862,7933,Whitefield,3 BHK,1850.0,3.0,2.0,150.0,3,8108.108108108108
7863,7934,other,4 Bedroom,2800.0,4.0,1.0,200.0,4,7142.857142857143
7864,7935,Vidyaranyapura,2 BHK,945.0,2.0,2.0,40.0,2,4232.804232804233
7865,7936,Koramangala,2 BHK,1161.0,2.0,1.0,63.85,2,5499.569336778639
7866,7937,Banashankari Stage V,3 BHK,1630.0,3.0,2.0,51.35,3,3150.306748466258
7867,7938,Jalahalli,3 BHK,1310.0,2.0,2.0,60.0,3,4580.152671755725
7868,7939,other,2 BHK,750.0,2.0,1.0,28.0,2,3733.3333333333335
7869,7940,Whitefield,3 Bedroom,1200.0,3.0,1.0,67.77,3,5647.5
7870,7941,other,2 BHK,1000.0,2.0,1.0,45.0,2,4500.0
7871,7942,Old Madras Road,4 Bedroom,4000.0,4.0,2.0,225.0,4,5625.0
7872,7943,Nagavara,2 BHK,1315.0,2.0,2.0,70.0,2,5323.19391634981
7873,7944,Sahakara Nagar,3 BHK,1370.0,2.0,2.0,90.0,3,6569.343065693431
7874,7945,Ulsoor,5 Bedroom,1200.0,4.0,3.0,150.0,5,12500.0
7875,7946,Bellandur,2 BHK,1465.0,3.0,3.0,90.0,2,6143.344709897611
7876,7947,JP Nagar,3 BHK,20000.0,3.0,2.0,175.0,3,875.0
7877,7948,Electronic City,2 BHK,1128.0,2.0,1.0,64.0,2,5673.758865248227
7878,7949,Padmanabhanagar,3 BHK,1250.0,2.0,2.0,70.0,3,5600.0
7879,7950,Hebbal,3 BHK,1645.0,3.0,2.0,117.0,3,7112.462006079028
7880,7951,Horamavu Agara,3 BHK,1284.0,2.0,2.0,75.0,3,5841.121495327103
7881,7952,Hebbal,3 BHK,2600.0,3.0,2.0,199.0,3,7653.846153846154
7882,7953,Kodigehalli,3 BHK,1820.0,3.0,2.0,150.0,3,8241.758241758242
7883,7954,Haralur Road,3 BHK,1580.0,3.0,1.0,73.0,3,4620.2531645569625
7884,7955,Akshaya Nagar,3 Bedroom,2650.0,3.0,2.0,125.0,3,4716.981132075472
7885,7956,Bannerghatta Road,2 BHK,1215.0,2.0,1.0,68.0,2,5596.707818930041
7886,7957,Uttarahalli,2 BHK,1075.0,2.0,1.0,40.0,2,3720.9302325581393
7887,7958,R.T. Nagar,3 BHK,1400.0,2.0,3.0,78.0,3,5571.428571428572
7888,7959,Subramanyapura,3 BHK,1400.0,2.0,1.0,55.0,3,3928.5714285714284
7889,7960,Bisuvanahalli,2 BHK,845.0,2.0,1.0,30.0,2,3550.2958579881656
7890,7961,Hegde Nagar,4 BHK,2600.0,4.0,3.0,40.0,4,1538.4615384615386
7891,7962,Sarjapur,4 Bedroom,3854.5,6.0,0.0,385.5,4,10001.297185108315
7892,7963,other,2 BHK,800.0,2.0,1.0,85.0,2,10625.0
7893,7964,Panathur,2 BHK,1199.0,2.0,1.0,85.0,2,7089.241034195163
7894,7965,Gunjur,2 BHK,1175.0,2.0,2.0,43.48,2,3700.425531914894
7895,7966,Sahakara Nagar,3 Bedroom,2400.0,3.0,2.0,270.0,3,11250.0
7896,7967,Bellandur,3 BHK,1767.0,3.0,2.0,109.0,3,6168.647425014148
7897,7968,Sarjapur  Road,4 BHK,1800.0,3.0,1.0,90.0,4,5000.0
7898,7969,Talaghattapura,3 BHK,1856.0,3.0,2.0,135.0,3,7273.706896551724
7899,7970,R.T. Nagar,3 Bedroom,1200.0,3.0,2.0,140.0,3,11666.666666666666
7900,7971,Rajaji Nagar,3 BHK,1613.0,3.0,0.0,150.0,3,9299.442033477992
7901,7972,Jakkur,4 BHK,6830.0,5.0,2.0,795.0,4,11639.824304538799
7902,7973,Whitefield,2 BHK,1290.0,2.0,0.0,90.0,2,6976.7441860465115
7903,7974,Kasavanhalli,2 BHK,1375.0,2.0,1.0,78.0,2,5672.727272727273
7904,7975,other,2 BHK,985.0,2.0,2.0,57.0,2,5786.802030456853
7905,7976,other,4 Bedroom,1200.0,4.0,1.0,200.0,4,16666.666666666668
7906,7977,Singasandra,2 BHK,1099.0,2.0,1.0,37.5,2,3412.1929026387625
7907,7978,Electronic City,1 BHK,605.0,1.0,0.0,13.31,1,2200.0
7908,7979,other,11 BHK,6000.0,12.0,2.0,150.0,11,2500.0
7909,7980,other,7 Bedroom,3600.0,7.0,3.0,160.0,7,4444.444444444444
7910,7981,Marathahalli,2 BHK,1200.0,2.0,1.0,53.0,2,4416.666666666667
7911,7982,Hulimavu,2 BHK,1000.0,2.0,1.0,45.0,2,4500.0
7912,7983,Electronic City,3 BHK,1159.0,2.0,3.0,38.0,3,3278.688524590164
7913,7984,Sarjapur  Road,5 BHK,3692.0,5.0,2.0,340.0,5,9209.100758396533
7914,7985,other,2 Bedroom,600.0,2.0,1.0,80.0,2,13333.333333333334
7915,7986,other,4 Bedroom,2400.0,4.0,3.0,600.0,4,25000.0
7916,7987,BTM Layout,3 BHK,1540.0,2.0,2.0,78.0,3,5064.935064935065
7917,7988,other,3 BHK,1503.0,2.0,2.0,93.0,3,6187.624750499002
7918,7989,Ambedkar Nagar,3 BHK,1850.0,4.0,2.0,120.0,3,6486.486486486487
7919,7990,Uttarahalli,3 BHK,1580.0,3.0,1.0,60.0,3,3797.46835443038
7920,7991,Mico Layout,2 BHK,1190.0,2.0,2.0,39.25,2,3298.3193277310925
7921,7992,other,2 Bedroom,1200.0,2.0,1.0,61.0,2,5083.333333333333
7922,7993,HAL 2nd Stage,7 Bedroom,1000.0,7.0,3.0,250.0,7,25000.0
7923,7994,Jakkur,2 BHK,850.0,1.0,1.0,19.9,2,2341.176470588235
7924,7995,Domlur,3 BHK,2180.0,3.0,2.0,285.0,3,13073.394495412844
7925,7996,other,3 BHK,2500.0,2.0,1.0,60.0,3,2400.0
7926,7997,ITPL,3 Bedroom,1200.0,3.0,1.0,56.12,3,4676.666666666667
7927,7998,other,3 BHK,1500.0,2.0,2.0,52.0,3,3466.6666666666665
7928,7999,other,5 Bedroom,1200.0,3.0,2.0,180.0,5,15000.0
7929,8000,Thanisandra,3 BHK,1880.0,3.0,3.0,120.0,3,6382.978723404255
7930,8001,Padmanabhanagar,2 BHK,1150.0,2.0,2.0,45.0,2,3913.0434782608695
7931,8002,Kasavanhalli,4 Bedroom,4408.0,4.0,2.0,344.0,4,7803.992740471869
7932,8003,Bellandur,2 BHK,924.0,2.0,2.0,35.11,2,3799.78354978355
7933,8004,Sarjapur  Road,5 BHK,7800.0,6.0,2.0,385.0,5,4935.897435897436
7934,8005,Kumaraswami Layout,6 Bedroom,600.0,6.0,3.0,100.0,6,16666.666666666668
7935,8006,other,4 Bedroom,750.0,4.0,1.0,95.0,4,12666.666666666666
7936,8007,Karuna Nagar,3 Bedroom,1962.0,3.0,2.0,175.0,3,8919.469928644241
7937,8008,2nd Stage Nagarbhavi,5 Bedroom,1200.0,4.0,3.0,240.0,5,20000.0
7938,8009,other,3 BHK,1765.0,3.0,2.0,77.27,3,4377.903682719547
7939,8010,Attibele,2 BHK,1174.0,2.0,1.0,29.35,2,2500.0
7940,8011,Bannerghatta Road,3 BHK,1894.0,3.0,1.0,115.0,3,6071.805702217529
7941,8012,Ramamurthy Nagar,4 Bedroom,960.0,2.0,2.0,138.0,4,14375.0
7942,8013,Sector 7 HSR Layout,3 BHK,1760.0,3.0,2.0,142.0,3,8068.181818181818
7943,8014,other,3 BHK,1768.0,3.0,3.0,95.0,3,5373.303167420814
7944,8015,Kothanur,3 BHK,1790.0,3.0,0.0,97.0,3,5418.994413407821
7945,8016,other,4 Bedroom,3500.0,5.0,1.0,800.0,4,22857.14285714286
7946,8017,Whitefield,2 Bedroom,1200.0,2.0,1.0,45.0,2,3750.0
7947,8018,Kengeri,4 Bedroom,2540.0,4.0,0.0,160.0,4,6299.212598425197
7948,8019,Mahadevpura,2 BHK,1137.0,2.0,1.0,53.4,2,4696.5699208443275
7949,8021,other,7 Bedroom,1200.0,6.0,2.0,115.0,7,9583.333333333334
7950,8022,Mysore Road,3 BHK,1568.0,2.0,2.0,100.0,3,6377.551020408163
7951,8023,Devanahalli,4 Bedroom,4920.0,4.0,0.0,393.5,4,7997.967479674797
7952,8024,AECS Layout,2 BHK,1308.0,2.0,1.0,60.0,2,4587.155963302752
7953,8025,other,4 BHK,3060.0,4.0,2.0,350.0,4,11437.908496732027
7954,8026,Bisuvanahalli,3 BHK,1200.0,2.0,1.0,41.0,3,3416.6666666666665
7955,8027,other,1 BHK,800.0,1.0,2.0,32.0,1,4000.0
7956,8028,Electronic City,1 BHK,530.0,1.0,1.0,13.5,1,2547.169811320755
7957,8029,Bisuvanahalli,3 BHK,873.0,2.0,1.0,40.0,3,4581.901489117984
